longitude,latitude,altitude,time,tau_cirrus,tau_contrail,rf_sw,rf_lw,width,depth,segment_length,n_ice_per_m,r_ice_vol,location,RHi_era5,flight_level,month,seasonal_factor,RHi_pred,hour,rf_total
10.92,61.695,29790.0,2024-11-10 19:20:00,0.0067,1.1623,0.0,44.182,988.0,587.0,2771.0,4601000000000.0,6.645e-06,Oslo_Norway,1.0480072064061765,297.9,11,1,1.1072021187805372,19,44.182
10.938,61.759,29790.0,2024-11-10 19:30:00,0.008,1.1741,0.0,45.126,1016.0,612.0,2839.0,4191000000000.0,7.038e-06,Oslo_Norway,1.2684453684033152,297.9,11,1,1.1072021187805372,19,45.126
10.956,61.824,29790.0,2024-11-10 19:40:00,0.0105,1.1305,0.0,44.008,1036.0,637.0,2900.0,3814000000000.0,7.449e-06,Oslo_Norway,1.0593527717140818,297.9,11,1,1.1072021187805372,19,44.008
10.975,61.887,29787.0,2024-11-10 19:50:00,0.0135,1.204,0.0,45.611,1032.0,665.0,2959.0,3462000000000.0,7.855e-06,Oslo_Norway,1.109951601835958,297.87,11,1,1.100642386322921,19,45.611
10.993,61.951,29783.0,2024-11-10 20:00:00,0.0169,1.1646,0.0,44.334,1021.0,694.0,3015.0,3133000000000.0,8.302e-06,Oslo_Norway,1.1771603626441163,297.83,11,1,1.1128210043345994,20,44.334
11.011,62.014,29777.0,2024-11-10 20:10:00,0.0229,1.2264,0.0,45.37,1023.0,726.0,3072.0,2821000000000.0,8.828e-06,Oslo_Norway,1.1349380632951105,297.77,11,1,1.1125050113055572,20,45.37
11.029,62.078,29767.0,2024-11-10 20:20:00,0.0296,1.2469,0.0,45.508,1048.0,761.0,3130.0,2529000000000.0,9.444e-06,Oslo_Norway,1.1107181115084854,297.67,11,1,1.1025488213284667,20,45.508
11.047,62.141,29747.0,2024-11-10 20:30:00,0.0366,1.1829,0.0,38.896,1112.0,800.0,3190.0,2254000000000.0,1.0178e-05,Oslo_Norway,1.0779374431092312,297.47,11,1,1.0993801179376126,20,38.896
11.064,62.205,29718.0,2024-11-10 20:40:00,0.0439,1.1071,0.0,37.824,1232.0,843.0,3253.0,1997000000000.0,1.1037e-05,Oslo_Norway,1.0925201845005248,297.18,11,1,1.1017191212960251,20,37.824
11.082,62.268,29678.0,2024-11-10 20:50:00,0.0496,1.0171,0.0,36.179,1425.0,890.0,3320.0,1759000000000.0,1.2022e-05,Oslo_Norway,1.1139827945272023,296.78,11,1,1.10359524695685,20,36.179
11.099,62.332,29629.0,2024-11-10 21:00:00,0.0503,0.9001,0.0,33.514,1705.0,941.0,3391.0,1543000000000.0,1.3127e-05,Oslo_Norway,1.0931237911423772,296.29,11,1,1.1054903860443308,21,33.514
11.117,62.396,29564.0,2024-11-10 21:10:00,0.0419,0.754,0.0,29.471,2082.0,997.0,3465.0,1350000000000.0,1.4269e-05,Oslo_Norway,0.9932203369443552,295.64,11,1,1.0925522927195497,21,29.471
11.133,62.46,29485.0,2024-11-10 21:20:00,0.0351,0.6446,0.0,25.957,2504.0,1056.0,3553.0,1178000000000.0,1.5489e-05,Oslo_Norway,1.0075030528092457,294.85,11,1,1.0970623484323243,21,25.957
11.149,62.523,29393.0,2024-11-10 21:30:00,0.031,0.5514,0.0,22.628,2994.0,1119.0,3657.0,1026000000000.0,1.6784e-05,Oslo_Norway,1.1524299913660327,293.93,11,1,1.1078678641049413,21,22.628
11.163,62.586,29285.0,2024-11-10 21:40:00,0.0308,0.4656,0.0,20.131,3585.0,1188.0,3777.0,894000000000.0,1.8082e-05,Oslo_Norway,1.0799529715357514,292.85,11,1,1.1039439000187667,21,20.131
11.176,62.648,29163.0,2024-11-10 21:50:00,0.0322,0.3916,0.0,17.764,4219.0,1263.0,3913.0,780000000000.0,1.9251e-05,Oslo_Norway,1.0601425408469118,291.63,11,1,1.0997071889807162,21,17.764
11.187,62.71,29032.0,2024-11-10 22:00:00,0.0339,0.3295,0.0,15.617,4819.0,1343.0,4064.0,686000000000.0,2.0132e-05,Oslo_Norway,1.031702084076754,290.32,11,1,1.086364366000244,22,15.617
11.196,62.771,28888.0,2024-11-10 22:10:00,0.0362,0.2745,0.0,13.585,5452.0,1428.0,4231.0,608000000000.0,2.075e-05,Oslo_Norway,1.1347304695510356,288.88,11,1,1.0915599524374666,22,13.585
11.206,62.832,28740.0,2024-11-10 22:20:00,0.0377,0.2136,0.0,11.028,6214.0,1500.0,4391.0,548000000000.0,2.0586e-05,Oslo_Norway,1.1237689318535138,287.4,11,1,1.1036143327370942,22,11.028
11.217,62.892,28599.0,2024-11-10 22:30:00,0.0391,0.137,0.0,7.313,7124.0,1500.0,4551.0,503000000000.0,1.8433e-05,Oslo_Norway,1.0690546300762833,285.99,11,1,1.0889415620835665,22,7.313
11.227,62.951,28481.0,2024-11-10 22:40:00,0.0403,0.0763,0.0,4.033,8184.0,1500.0,4710.0,471000000000.0,1.5233e-05,Oslo_Norway,1.1470378704832789,284.81,11,1,1.1043994342050376,22,4.033
11.238,63.011,28399.0,2024-11-10 22:50:00,0.0419,0.0286,0.0,1.39,9364.0,1500.0,4868.0,449000000000.0,1.023e-05,Oslo_Norway,1.05531786808511,283.99,11,1,1.0851959654769854,22,1.39
10.79,59.994,30318.0,2024-11-10 15:20:00,0.0002,2.5319,0.0,41.109,162.0,121.0,1398.0,29081000000000.0,1.455e-06,Oslo_Norway,1.0255731447149241,303.18,11,1,1.1021733426715934,15,41.109
10.791,60.073,30335.0,2024-11-10 15:30:00,0.0003,2.2422,0.0,39.412,195.0,150.0,1435.0,26397000000000.0,1.566e-06,Oslo_Norway,1.1214104867391812,303.35,11,1,1.1000784397336956,15,39.412
10.792,60.151,30354.0,2024-11-10 15:40:00,0.0004,1.9625,0.0,37.259,217.0,175.0,1479.0,24201000000000.0,1.67e-06,Oslo_Norway,1.0685957095706873,303.54,11,1,1.098111829460223,15,37.259
10.792,60.229,30367.0,2024-11-10 15:50:00,0.0005,1.7872,0.0,36.047,222.0,198.0,1530.0,22254000000000.0,1.764e-06,Oslo_Norway,1.090454615414851,303.67,11,1,1.1045526984958496,15,36.047
10.793,60.305,30377.0,2024-11-10 16:00:00,0.0005,1.6862,0.0,35.706,217.0,218.0,1587.0,20482000000000.0,1.856e-06,Oslo_Norway,1.167352222091656,303.77,11,1,1.1123092551649503,16,35.706
10.795,60.38,30387.0,2024-11-10 16:10:00,0.0005,1.5966,0.0,35.536,223.0,237.0,1650.0,18824000000000.0,1.962e-06,Oslo_Norway,1.1974589492734227,303.87,11,1,1.1098440484178511,16,35.536
10.796,60.454,30387.0,2024-11-10 16:20:00,0.0005,1.5933,0.0,36.953,241.0,255.0,1723.0,17255000000000.0,2.085e-06,Oslo_Norway,1.1257649205528915,303.87,11,1,1.1098440484178511,16,36.953
10.798,60.528,30384.0,2024-11-10 16:30:00,0.0005,1.6456,0.0,39.512,276.0,272.0,1807.0,15777000000000.0,2.229e-06,Oslo_Norway,1.0941734385111157,303.84,11,1,1.107541870572633,16,39.512
10.8,60.602,30371.0,2024-11-10 16:40:00,0.0004,1.5922,0.0,39.922,325.0,289.0,1905.0,14375000000000.0,2.383e-06,Oslo_Norway,1.195971119763139,303.71,11,1,1.1117340734887642,16,39.922
10.802,60.675,30358.0,2024-11-10 16:50:00,0.0002,1.3849,0.0,37.102,374.0,304.0,2018.0,13069000000000.0,2.541e-06,Oslo_Norway,1.1068925019522278,303.58,11,1,1.0998225287609766,16,37.102
10.806,60.748,30341.0,2024-11-10 17:00:00,0.0001,1.1261,0.0,32.571,422.0,320.0,2145.0,11863000000000.0,2.704e-06,Oslo_Norway,1.0573562467070177,303.41,11,1,1.0982542005897051,17,32.571
10.81,60.82,30318.0,2024-11-10 17:10:00,0.0,0.9675,0.0,29.685,467.0,335.0,0.0,10758000000000.0,2.862e-06,Oslo_Norway,1.1097916027548165,303.18,11,1,1.1021733426715934,17,29.685
10.815,60.891,30302.0,2024-11-10 17:20:00,0.0,0.9574,0.0,30.198,523.0,350.0,0.0,10412000000000.0,3e-06,Oslo_Norway,1.1211534371026466,303.02,11,1,1.1106690021901522,17,30.198
10.821,60.962,30289.0,2024-11-10 17:30:00,0.0,0.9882,0.0,31.772,586.0,365.0,0.0,10099000000000.0,3.138e-06,Oslo_Norway,1.044840530242416,302.89,11,1,1.0975175612069545,17,31.772
10.828,61.032,30279.0,2024-11-10 17:40:00,0.0001,0.9901,0.0,32.002,659.0,380.0,0.0,9812000000000.0,3.289e-06,Oslo_Norway,1.0931839334657876,302.79,11,1,1.1002082652787086,17,32.002
10.836,61.101,30269.0,2024-11-10 17:50:00,0.0001,0.911,0.0,30.244,744.0,394.0,0.0,9546000000000.0,3.465e-06,Oslo_Norway,1.110456497820877,302.69,11,1,1.0952889523349412,17,30.244
10.846,61.17,30262.0,2024-11-10 18:00:00,0.0002,0.798,0.0,27.528,835.0,409.0,0.0,9296000000000.0,3.659e-06,Oslo_Norway,1.1005649049257873,302.62,11,1,1.0937923628303488,18,27.528
10.857,61.238,30256.0,2024-11-10 18:10:00,0.0002,0.7967,0.0,28.066,930.0,424.0,0.0,9055000000000.0,3.889e-06,Oslo_Norway,1.1218241776921212,302.56,11,1,1.0969746537293836,18,28.066
10.87,61.305,30249.0,2024-11-10 18:20:00,0.0003,0.882,0.0,31.109,1022.0,440.0,0.0,8798000000000.0,4.133e-06,Oslo_Norway,1.1417720578193873,302.49,11,1,1.0987718458282518,18,31.109
10.884,61.372,30246.0,2024-11-10 18:30:00,0.0003,0.8534,0.0,30.983,1112.0,457.0,0.0,8535000000000.0,4.388e-06,Oslo_Norway,1.1453887613567142,302.46,11,1,1.1014058240940818,18,30.983
10.899,61.439,30243.0,2024-11-10 18:40:00,0.0003,0.7957,0.0,30.286,1201.0,474.0,0.0,8265000000000.0,4.661e-06,Oslo_Norway,1.1161606878712278,302.43,11,1,1.0995908259243752,18,30.286
10.915,61.505,30243.0,2024-11-10 18:50:00,0.0004,0.8879,0.0,33.921,1290.0,492.0,0.0,7985000000000.0,4.957e-06,Oslo_Norway,1.080589890664362,302.43,11,1,1.0995908259243752,18,33.921
10.933,61.571,30243.0,2024-11-10 19:00:00,0.0004,0.8931,0.0,34.808,1380.0,511.0,0.0,7694000000000.0,5.272e-06,Oslo_Norway,1.0856405028011997,302.43,11,1,1.0995908259243752,19,34.808
10.952,61.636,30249.0,2024-11-10 19:10:00,0.0008,0.8572,0.0,34.546,1464.0,530.0,0.0,7391000000000.0,5.605e-06,Oslo_Norway,1.053255746289134,302.49,11,1,1.0987718458282518,19,34.546
10.971,61.701,30256.0,2024-11-10 19:20:00,0.0013,0.9595,0.0,38.386,1542.0,551.0,0.0,7075000000000.0,5.944e-06,Oslo_Norway,1.070988701129567,302.56,11,1,1.0969746537293836,19,38.386
10.99,61.766,30262.0,2024-11-10 19:30:00,0.0019,0.9128,0.0,37.795,1616.0,573.0,0.0,6750000000000.0,6.302e-06,Oslo_Norway,1.0437682112388538,302.62,11,1,1.0937923628303488,19,37.795
11.01,61.83,30266.0,2024-11-10 19:40:00,0.0025,0.9771,0.0,39.868,1686.0,597.0,0.0,6414000000000.0,6.694e-06,Oslo_Norway,1.0353174337109594,302.66,11,1,1.0919446390049559,19,39.868
11.029,61.894,30272.0,2024-11-10 19:50:00,0.0031,0.9888,0.0,40.234,1748.0,622.0,0.0,6068000000000.0,7.11e-06,Oslo_Norway,1.061945501667863,302.72,11,1,1.0949148064084104,19,40.234
11.049,61.957,30276.0,2024-11-10 20:00:00,0.0038,1.0284,0.0,41.239,1802.0,649.0,0.0,5713000000000.0,7.555e-06,Oslo_Norway,1.037417622296932,302.76,11,1,1.1014107360298406,20,41.239
11.068,62.021,30276.0,2024-11-10 20:10:00,0.0076,1.043,0.0,41.376,1848.0,677.0,0.0,5348000000000.0,8.001e-06,Oslo_Norway,1.1988597884435732,302.76,11,1,1.1014107360298406,20,41.376
11.088,62.084,30269.0,2024-11-10 20:20:00,0.0119,1.0755,0.0,41.956,1893.0,708.0,0.0,4982000000000.0,8.463e-06,Oslo_Norway,1.065228438297072,302.69,11,1,1.0952889523349412,20,41.956
11.106,62.148,30256.0,2024-11-10 20:30:00,0.0167,1.0618,0.0,41.267,1937.0,742.0,0.0,4619000000000.0,8.94e-06,Oslo_Norway,1.047079503181646,302.56,11,1,1.0969746537293836,20,41.267
11.125,62.212,30236.0,2024-11-10 20:40:00,0.0223,1.1094,0.0,42.828,1982.0,777.0,0.0,4264000000000.0,9.439e-06,Oslo_Norway,1.1650990219858104,302.36,11,1,1.1067744069967262,20,42.828
11.144,62.276,30207.0,2024-11-10 20:50:00,0.0268,1.052,0.0,36.785,2031.0,816.0,0.0,3920000000000.0,9.957e-06,Oslo_Norway,1.1755147219345659,302.07,11,1,1.106990138760954,20,36.785
11.163,62.34,30167.0,2024-11-10 21:00:00,0.0278,1.0979,0.0,37.927,2087.0,857.0,0.0,3592000000000.0,1.0499e-05,Oslo_Norway,1.0956973913967394,301.67,11,1,1.0999886882908492,21,37.927
11.182,62.404,30121.0,2024-11-10 21:10:00,0.0217,1.0292,0.0,36.097,2151.0,902.0,0.0,3283000000000.0,1.1001e-05,Oslo_Norway,1.073362698457396,301.21,11,1,1.098848422812687,21,36.097
11.2,62.468,30066.0,2024-11-10 21:20:00,0.0168,1.0014,0.0,35.036,2253.0,950.0,0.0,2999000000000.0,1.1603e-05,Oslo_Norway,1.1614493908906782,300.66,11,1,1.1018480872326513,21,35.036
11.218,62.531,30003.0,2024-11-10 21:30:00,0.0145,0.9943,0.0,34.359,2396.0,1001.0,0.0,2736000000000.0,1.2308e-05,Oslo_Norway,1.0281142218001065,300.03,11,1,1.0969033948575124,21,34.359
11.235,62.594,29934.0,2024-11-10 21:40:00,0.0137,0.9594,0.0,34.382,2579.0,1057.0,0.0,2494000000000.0,1.3105e-05,Oslo_Norway,1.109067203252994,299.34,11,1,1.1000223328812684,21,34.382
11.25,62.657,29859.0,2024-11-10 21:50:00,0.0132,0.9164,0.0,34.234,2778.0,1119.0,0.0,2271000000000.0,1.3941e-05,Oslo_Norway,1.0740552655144038,298.59,11,1,1.108108482392677,21,34.234
11.264,62.719,29774.0,2024-11-10 22:00:00,0.013,0.8638,0.0,33.863,2995.0,1187.0,0.0,2067000000000.0,1.4801e-05,Oslo_Norway,1.1454585447396668,297.74,11,1,1.0991187064645622,22,33.863
11.277,62.78,29682.0,2024-11-10 22:10:00,0.0134,0.8265,0.0,33.926,3229.0,1262.0,0.0,1883000000000.0,1.5753e-05,Oslo_Norway,1.0365744040021256,296.82,11,1,1.0960300429095426,22,33.926
11.29,62.842,29587.0,2024-11-10 22:20:00,0.0138,0.7894,0.0,33.814,3453.0,1344.0,0.0,1715000000000.0,1.6683e-05,Oslo_Norway,1.0809524762756086,295.87,11,1,1.1019285984435494,22,33.814
11.303,62.903,29485.0,2024-11-10 22:30:00,0.0146,0.7524,0.0,33.47,3680.0,1435.0,0.0,1563000000000.0,1.7608e-05,Oslo_Norway,1.140401835532363,294.85,11,1,1.0970623484323243,22,33.47
11.316,62.963,29377.0,2024-11-10 22:40:00,0.0157,0.7013,0.0,31.892,3923.0,1500.0,0.0,1428000000000.0,1.8363e-05,Oslo_Norway,1.0762250975460192,293.77,11,1,1.1049121367820882,22,31.892
11.33,63.024,29262.0,2024-11-10 22:50:00,0.0181,0.619,0.0,28.985,4187.0,1500.0,0.0,1309000000000.0,1.8617e-05,Oslo_Norway,1.0518139143648821,292.62,11,1,1.106367139662008,22,28.985
11.343,63.084,29150.0,2024-11-10 23:00:00,0.0212,0.541,0.0,25.984,4439.0,1500.0,0.0,1210000000000.0,1.8642e-05,Oslo_Norway,1.0840502298414636,291.5,11,1,1.092598466701756,23,25.984
11.356,63.143,29042.0,2024-11-10 23:10:00,0.0269,0.471,0.0,23.133,4671.0,1500.0,0.0,1128000000000.0,1.8474e-05,Oslo_Norway,1.048596123944687,290.42,11,1,1.0862961701254092,23,23.133
11.369,63.203,28937.0,2024-11-10 23:20:00,0.0324,0.4079,0.0,20.433,4898.0,1500.0,0.0,1063000000000.0,1.8142e-05,Oslo_Norway,1.0528685526043577,289.37,11,1,1.0754248612242525,23,20.433
11.382,63.262,28845.0,2024-11-10 23:30:00,0.0373,0.3517,0.0,17.924,5135.0,1500.0,0.0,1010000000000.0,1.7692e-05,Oslo_Norway,1.0018992812845815,288.45,11,1,1.077898320465612,23,17.924
11.394,63.322,28760.0,2024-11-10 23:40:00,0.0399,0.3018,0.0,15.751,5384.0,1500.0,0.0,968000000000.0,1.7144e-05,Oslo_Norway,1.139831806786563,287.6,11,1,1.1089086322350996,23,15.751
11.406,63.382,28684.0,2024-11-10 23:50:00,0.0416,0.2572,0.0,13.672,5641.0,1500.0,0.0,935000000000.0,1.6483e-05,Oslo_Norway,1.1838771242023256,286.84,11,1,1.1359530487276084,23,13.672
11.418,63.442,28615.0,2024-11-11 00:00:00,0.0423,0.2165,0.0,11.666,5903.0,1500.0,0.0,909000000000.0,1.569e-05,Oslo_Norway,1.0024296059903999,286.15,11,1,1.083405282954797,0,11.666
11.429,63.502,28556.0,2024-11-11 00:10:00,0.0557,0.1818,0.0,9.861,6164.0,1500.0,0.0,889000000000.0,1.4856e-05,Oslo_Norway,1.1454578646173914,285.56,11,1,1.125683491650742,0,9.861
11.441,63.562,28501.0,2024-11-11 00:20:00,0.0667,0.1476,0.0,8.017,6428.0,1500.0,0.0,874000000000.0,1.3804e-05,Oslo_Norway,1.1232879536980125,285.01,11,1,1.0805098958040351,0,8.017
11.453,63.622,28455.0,2024-11-11 00:30:00,0.0758,0.113,0.0,6.097,6693.0,1500.0,0.0,863000000000.0,1.2579e-05,Oslo_Norway,0.9879204108656604,284.55,11,1,1.0637685599289057,0,6.097
11.465,63.682,28412.0,2024-11-11 00:40:00,0.083,0.0873,0.0,4.508,6957.0,1500.0,0.0,855000000000.0,1.1147e-05,Oslo_Norway,1.0886158666197265,284.12,11,1,1.0869065179313635,0,4.508
11.478,63.742,28379.0,2024-11-11 00:50:00,0.0881,0.0634,0.0,3.098,7211.0,1500.0,0.0,850000000000.0,9.69e-06,Oslo_Norway,1.127037293085627,283.79,11,1,1.0941423321716952,0,3.098
11.492,63.802,28356.0,2024-11-11 01:00:00,0.0939,0.0413,0.0,2.186,7452.0,1500.0,0.0,847000000000.0,8.14e-06,Oslo_Norway,0.9900147657840501,283.56,11,1,1.0565945983438265,1,2.186
11.506,63.862,28340.0,2024-11-11 01:10:00,0.0925,0.0398,0.0,2.061,7677.0,1500.0,0.0,845000000000.0,8.076e-06,Oslo_Norway,1.0986288056596196,283.4,11,1,1.085700879198915,1,2.061
11.521,63.921,28327.0,2024-11-11 01:20:00,0.0925,0.0444,0.0,2.297,7888.0,1500.0,0.0,844000000000.0,8.498e-06,Oslo_Norway,1.0787868539729186,283.27,11,1,1.0903452481256934,1,2.297
11.537,63.979,28310.0,2024-11-11 01:30:00,0.0942,0.0463,0.0,2.374,8086.0,1500.0,0.0,842000000000.0,8.797e-06,Oslo_Norway,1.0277842030365287,283.1,11,1,1.0648782639490362,1,2.374
11.553,64.038,28294.0,2024-11-11 01:40:00,0.1024,0.0442,0.0,2.216,8273.0,1500.0,0.0,840000000000.0,8.633e-06,Oslo_Norway,1.1501797973138963,282.94,11,1,1.1140780594514819,1,2.216
11.57,64.096,28281.0,2024-11-11 01:50:00,0.1129,0.0424,0.0,2.095,8451.0,1500.0,0.0,838000000000.0,8.574e-06,Oslo_Norway,1.1255343144939236,282.81,11,1,1.1021487696516077,1,2.095
11.589,64.153,28264.0,2024-11-11 02:00:00,0.1226,0.042,0.0,2.061,8618.0,1500.0,0.0,836000000000.0,8.615e-06,Oslo_Norway,1.076301284996775,282.64,11,1,1.1017847780288323,2,2.061
11.608,64.21,28251.0,2024-11-11 02:10:00,0.1194,0.0354,0.0,1.706,8774.0,1500.0,0.0,834000000000.0,8.25e-06,Oslo_Norway,1.0878126393739291,282.51,11,1,1.1174971419187478,2,1.706
11.627,64.267,28235.0,2024-11-11 02:20:00,0.1148,0.0265,0.0,1.194,8916.0,1500.0,0.0,833000000000.0,6.972e-06,Oslo_Norway,1.197057939900898,282.35,11,1,1.1313601157486004,2,1.194
11.647,64.323,28219.0,2024-11-11 02:30:00,0.1079,0.0147,0.0,0.581,9046.0,1500.0,0.0,832000000000.0,5.263e-06,Oslo_Norway,1.1233592821334006,282.19,11,1,1.1077440548136515,2,0.581
11.666,64.379,28205.0,2024-11-11 02:40:00,0.1007,0.0038,0.0,0.1,9167.0,1500.0,0.0,831000000000.0,2.867e-06,Oslo_Norway,1.221524453666599,282.05,11,1,1.1178487385720401,2,0.1
11.686,64.434,28192.0,2024-11-11 02:50:00,0.0931,0.0004,0.0,0.003,9278.0,1500.0,0.0,831000000000.0,7.48e-07,Oslo_Norway,1.1075128716274214,281.92,11,1,1.103732144944922,2,0.003
10.815,59.994,30784.0,2024-11-10 15:20:00,0.0001,4.7926,0.0,70.072,40.0,109.0,0.0,10646000000000.0,1.813e-06,Oslo_Norway,1.09212926025057,307.84,11,1,1.0949880070029838,15,70.072
10.817,60.074,30801.0,2024-11-10 15:30:00,0.0001,1.9818,0.0,40.295,89.0,138.0,1411.0,9938000000000.0,1.83e-06,Oslo_Norway,1.1019562014606072,308.01,11,1,1.0963036906691,15,40.295
10.818,60.152,30814.0,2024-11-10 15:40:00,0.0002,1.3406,0.0,30.168,119.0,163.0,1453.0,8905000000000.0,1.877e-06,Oslo_Norway,1.1328748216040145,308.14,11,1,1.0958390847643376,15,30.168
10.82,60.23,30823.0,2024-11-10 15:50:00,0.0003,0.8762,0.0,21.267,170.0,184.0,1505.0,8171000000000.0,1.905e-06,Oslo_Norway,1.1113509368822414,308.23,11,1,1.095653552153634,15,21.267
10.822,60.306,30833.0,2024-11-10 16:00:00,0.0003,0.5705,0.0,14.585,245.0,204.0,1563.0,7600000000000.0,1.924e-06,Oslo_Norway,1.0276245931097934,308.33,11,1,1.0829364416151532,16,14.585
10.824,60.382,30837.0,2024-11-10 16:10:00,0.0002,0.3888,0.0,10.216,337.0,222.0,0.0,7127000000000.0,1.925e-06,Oslo_Norway,1.0035637239581052,308.37,11,1,1.0826807601238881,16,10.216
10.827,60.457,30837.0,2024-11-10 16:20:00,0.0002,0.3119,0.0,8.119,404.0,239.0,0.0,7010000000000.0,1.874e-06,Oslo_Norway,1.033853150021056,308.37,11,1,1.0826807601238881,16,8.119
10.83,60.532,30827.0,2024-11-10 16:30:00,0.0002,0.2584,0.0,6.546,477.0,254.0,0.0,6928000000000.0,1.794e-06,Oslo_Norway,1.0935928056182553,308.27,11,1,1.094810832529596,16,6.546
10.834,60.606,30817.0,2024-11-10 16:40:00,0.0002,0.2141,0.0,5.03,558.0,269.0,0.0,6868000000000.0,1.635e-06,Oslo_Norway,1.0778615524701676,308.17,11,1,1.0950380464096454,16,5.03
10.838,60.679,30804.0,2024-11-10 16:50:00,0.0001,0.1156,0.0,2.316,646.0,283.0,0.0,6825000000000.0,1.346e-06,Oslo_Norway,1.0685880987029535,308.04,11,1,1.094941295931909,16,2.316
10.844,60.752,30787.0,2024-11-10 17:00:00,0.0,0.0131,0.0,0.092,739.0,296.0,0.0,6796000000000.0,4.3e-07,Oslo_Norway,1.0406899852817775,307.87,11,1,1.0935760207790743,17,0.092
10.842,60.074,31266.0,2024-11-10 15:30:00,0.0,1.4839,0.0,26.349,139.0,129.0,1436.0,18322000000000.0,1.357e-06,Oslo_Norway,1.0973971426447875,312.66,11,1,1.0958713844894366,15,26.349
10.844,60.153,31276.0,2024-11-10 15:40:00,0.0,1.2047,0.0,22.053,150.0,153.0,1564.0,16103000000000.0,1.356e-06,Oslo_Norway,1.181354227578294,312.76,11,1,1.1044730741911732,15,22.053
10.847,60.23,31286.0,2024-11-10 15:50:00,0.0,0.5657,0.0,10.129,203.0,174.0,0.0,15595000000000.0,1.217e-06,Oslo_Norway,0.9955274355409129,312.86,11,1,1.0801911347592839,15,10.129
10.85,60.307,31293.0,2024-11-10 16:00:00,0.0,0.2543,0.0,3.72,269.0,193.0,0.0,15321000000000.0,9.33e-07,Oslo_Norway,1.0593419530731845,312.93,11,1,1.0873756730201736,16,3.72
10.868,60.075,31736.0,2024-11-10 15:30:00,0.0,0.2847,0.0,3.846,304.0,119.0,1366.0,19482000000000.0,8.54e-07,Oslo_Norway,1.1032878705427849,317.36,11,1,1.104944650968239,15,3.846
10.892,60.075,32205.0,2024-11-10 15:30:00,0.0,1.6087,0.0,33.778,98.0,110.0,0.0,8887000000000.0,1.693e-06,Oslo_Norway,1.1204131956086931,322.05,11,1,1.1020155592664571,15,33.778
10.899,60.155,32211.0,2024-11-10 15:40:00,0.0,0.3061,0.0,5.867,187.0,136.0,1551.0,6989000000000.0,1.251e-06,Oslo_Norway,1.0248570907089123,322.11,11,1,1.0961976799198014,15,5.867
10.992,60.156,34098.0,2024-11-10 15:40:00,0.0,2.4641,0.0,49.005,83.0,103.0,0.0,11510000000000.0,1.709e-06,Oslo_Norway,1.0141219627468063,340.98,11,1,1.1005070954033105,15,49.005
11.072,60.234,35518.0,2024-11-10 15:50:00,0.0,0.6536,0.0,13.198,153.0,105.0,0.0,11340000000000.0,1.274e-06,Oslo_Norway,1.0106643031532756,355.18,11,1,1.0840459366043476,15,13.198
12.842,62.001,34731.0,2024-11-10 19:30:00,0.0,0.2773,0.0,4.344,172.0,109.0,0.0,10706000000000.0,9.14e-07,Oslo_Norway,1.0443658779437204,347.31,11,1,1.1049703822616963,19,4.344
12.908,62.083,30630.0,2024-11-10 19:40:00,0.0005,1.4291,0.0,23.917,532.0,126.0,824.0,86956000000000.0,1.271e-06,Oslo_Norway,1.1231735950159563,306.3,11,1,1.1005560349634316,19,23.917
12.958,62.152,30640.0,2024-11-10 19:50:00,0.0003,1.6253,0.0,27.988,629.0,155.0,745.0,91852000000000.0,1.353e-06,Oslo_Norway,1.0917299719804863,306.4,11,1,1.100241598733077,19,27.988
13.009,62.219,30653.0,2024-11-10 20:00:00,0.0001,2.0548,0.0,36.175,522.0,179.0,896.0,73388000000000.0,1.473e-06,Oslo_Norway,1.0577914109124233,306.53,11,1,1.0980064915696193,20,36.175
13.06,62.285,30669.0,2024-11-10 20:10:00,0.002,2.1532,0.0,40.11,428.0,201.0,1186.0,53363000000000.0,1.62e-06,Oslo_Norway,1.0542501049316169,306.69,11,1,1.0977091236725376,20,40.11
13.112,62.351,30682.0,2024-11-10 20:20:00,0.0029,1.7162,0.0,35.997,409.0,222.0,1540.0,39402000000000.0,1.789e-06,Oslo_Norway,1.0659290131978496,306.82,11,1,1.0994041632776241,20,35.997
13.163,62.416,30692.0,2024-11-10 20:30:00,0.003,1.3379,0.0,31.623,436.0,241.0,1916.0,30314000000000.0,1.98e-06,Oslo_Norway,1.1498995331235042,306.92,11,1,1.1046699449831237,20,31.623
13.215,62.481,30702.0,2024-11-10 20:40:00,0.0026,1.3514,0.0,33.72,479.0,258.0,2297.0,24180000000000.0,2.188e-06,Oslo_Norway,1.170082276425767,307.02,11,1,1.1069125478637072,20,33.72
13.267,62.545,30709.0,2024-11-10 20:50:00,0.0023,1.3868,0.0,36.391,528.0,275.0,2677.0,19854000000000.0,2.41e-06,Oslo_Norway,1.08220744807529,307.09,11,1,1.103075584001448,20,36.391
13.318,62.608,30715.0,2024-11-10 21:00:00,0.0018,1.1623,0.0,33.479,574.0,292.0,3054.0,16653000000000.0,2.639e-06,Oslo_Norway,1.1676079664240269,307.15,11,1,1.1012047912835383,21,33.479
13.369,62.67,30725.0,2024-11-10 21:10:00,0.0032,0.9679,0.0,30.469,616.0,307.0,3431.0,14185000000000.0,2.863e-06,Oslo_Norway,1.059240068323142,307.25,11,1,1.1072681455015858,21,30.469
